0,,hylabel,yz_label,agreed,num_singlish,num_singlish_yz,num_particles_match
"[{'role': 'user', 'content': '\nA: No, no, no, I\'ve written already.\nB: Okay.\nA: I\'ve got the presents ready, and I\'ve written.\nB: Yeah, I\'ll fetch them in the afternoon, lah. Huh?\nB: I\'ll fetch in the afternoon.\nA: Do you have James\'s... uh, address?\nB: I, I\'ve got it, ya.'}]","
A: I\'ve got the presents ready, and I\'ve written.
B: Yeah, I\'ll fetch them in the afternoon, lah. Huh?
B: I\'ll fetch in the afternoon.
A: Do you have James\'s... uh, address?
B: I, I\'ve got it, ya.","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nA: Some one decade ago.\nB: Uhm.\nA: Right.\nA: They must have shifted from Lorong J.\nB: Ya, the last time I saw them was some time ago lah.\nB: I saw them in Lorong J.\nA: Mrs. Chua rang this morning.'}]","
A: Some one decade ago.
B: Uhm.
A: Right.
A: They must have shifted from Lorong J.
B: Ya, the last time I saw them was some time ago lah.","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nA: Get-together.\nB: I\'m sure there will be a message, uh.\nA: Ya.\nB: Sure somebody will be giving a short talk, lah.\nA: Uhm, uhm, uhm.\nB: Perhaps Vincent will be giving a short talk.\nA: Uhm, I don\'t know.'}]","
A: Get-together.
B: I\'m sure there will be a message, uh.
A: Ya.
B: Sure somebody will be giving a short talk, lah. Perhaps Vincent will be giving a short talk.
A: Uhm, I don\'t know.","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nB: Eh, which hospital was that?\nA: GH leh.\nB: Uhm...\nA: If we don\'t have any plans in the afternoon on Sunday, we might just drop by and visit him, you know?\nA: Wanna come?\nB: Won\'t it be too rushed, isn\'t it?\nA: We can go in the Sunday afternoon or even before going out in the evening lah.'}]","
B: Eh, which hospital was that?
A: GH leh.
B: Uhm...
A: If we don\'t have any plans in the afternoon on Sunday, we might just drop by and visit him, you know?
A: Wanna come?
B: Won\'t it be too rushed, isn\'t it?
A: We can go in the Sunday afternoon or even before going out in the evening lah.","[""leh33"", ""lah21""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nB: Ya, I don\'t know whether to bring up the matter to elders in his unit, uh, tomorrow evening.\n\nA: Uhm.\n\nB: I think it\'s not necessary, huh.\n\nA: Don\'t need lah.\n\nA: It doesn\'t really interest them.\n\nB: By the way, Aileen Hu\'s dinner is on for Tuesday.\n\nA: Uhm, uhm, where will it be?'}]","
B: Ya, I don\'t know whether to bring up the matter to elders in his unit, uh, tomorrow evening. I think it\'s not necessary, huh.
A: Don\'t need lah. It doesn\'t really interest them.","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nB: ""About eleven something, lah.""\nB: ""Ya, eleven something.""\nB: ""How was the show?""\n\nA: ""I told you already, lor.""\nA: ""I saw two plays, lah.""\nB: ""Uhm...""\nA: ""Two plays, lah.""'}]","
B: ""When was the show? 11pm, right? How was it?""

A: ""I told you already lor. I saw two plays lah.""

","[""lor33"", ""lah21""]",,,5,4,FALSE
"[{'role': 'user', 'content': '\nA: Bernard\'s story leh, you know this guy?\nA: He raped a woman then explain why he become like that.\nA: He always been oppress by... (unclear word) women one.\nB: One performer or two performers only ah?'}]","
A: Bernard\'s story leh, you know this guy?
A: He raped a woman then explain why he become like that.","[""leh33""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nB: One performer or two performers?\nA: Two, two.\nB: Two performers?\nA: Ya, they played up different roles lah.\nB: Good or not?\nB: Good acting.\nA: Ya ya, good acting.'}]","
B: One performer or two performers?
A: Two.
B: Two performers?
A: Ya, they played up different roles lah.
B: How was the acting, good or not?
A: Ya ya, good acting.","[""lah51""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nA: It\'s all about making choices, one?\nB: Aiyah, no wonder.\nA: Making choices and playing by the rules, and things like that.\nA: You know, living by the rules and making choices, all that lah.\nB: Uhm, uhm, yeah.\nA: So...\nB: So, it\'s very short.'}]","
A: It\'s all about making choices.
B: I see.
A: Making choices and playing by the rules, and things like that.
A: You know, living by the rules and making choices, all that lah.
","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nA: Space, right?\nA: Yeah, so you see the different spots there.\nB: You mean it\'s free admission or what?\nA: No, you got to pay lah.\nB: How do they collect anything?\nA: Oh, you pay for entry to the whole thing, you see.'}]","
A: The space amusement ride, right? Yeah, it's over there.
B: You mean it\'s free admission or what?
A: No, you got to pay lah.
","[""lah24""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nA: Eh, you pay for to enter the whole thing, you see.\nB: Where\'s the entrance?\nB: I mean, it\'s a whole park, you see.\nA: Oh, it\'s just at the building near the Black Box, lah.\nB: Uh huh.\nA: That building by the Black Box.\nB: So got people who swarm in without buying any tickets, ah?'}]","
B: Where\'s the entrance?
B: I mean, it\'s a whole park, you see.
A: Oh, it\'s just at the building near the Black Box, lah.","[""lah51""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nB: Oh, I see.\nB: So you can go any night, is it?\nA: Yep, any night.\nB: With just fifteen dollars, can already lah.\nB: Worth it, isn\'t it?\nA: Ya.\nB: Any drinks also can, right?'}]","

B: So you can go any night, is it?
A: Yep, any night.
B: With just fifteen dollars can already lah. Worth it, isn\'t it?
","[""lah51""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nA: Uh huh.\nB: Ya.\nA: Who are the ""si qian jing""?\nB: Oh, she can sing and dance lah.\nA: Oh.\nB: So, there was a film she made called ""um bo girl"".\n\n(Note: I\'m assuming ""si qian jing"" is a typo of ""sì qiān jīng"", which means ""four great classics"" in Mandarin. However, since the context suggests that B is referring to a person, I\'ll leave it unchanged.)\n\n(Note 2: ""Um bo girl"" is likely a mispronunciation or typo of ""Umbrella Girl"", but I\'ll leave it unchanged since it\'s not clear what movie B is referring to.)'}]","

A: Who is ""si qian jin""?
B: Oh, it's a Malaysian girl group.
A: Oh, that one lah.
B: Yeah that one. ","[""lah51""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nA: Eh, after we finished watching Haresh\'s play, we went to...\nB: Wah, how long was Haresh\'s play leh?\nA: One hour only lah. Quite long also.\nB: What was it about?\nA: Errr... it\'s about three friends. Wait, no lah, let me correct. Two sisters and their friend.'}]","
A: After we finished watching Haresh\'s play, we went for dinner.
B: Wah, how long was Haresh\'s play leh?
A: One hour only lah. Quite long also.
B: What was it about?
A: Errr... it\'s about three friends. Wait, no lah, let me correct. Two sisters and their friend.","[""leh33"", ""lah21"", ""lah21""]",,,4,3,FALSE
"[{'role': 'user', 'content': '\nA: So, the friend goes off to the Philippines to look for his real parents.\nB: Uhm.\nA: Then, the girl\'s sister moves out of the house because she says there are too many ghosts in the house.\nA: Too many, too many, too much burden leh, of the past.\nA: She wants to change lah.\nA: So, it\'s about that kind of thing leh.\nB: Was it in an open area or not?'}]","
A: So, the friend goes off to the Philippines to look for his real parents.
B: I see.
A: Then, the girl\'s sister moves out of the house because she says there are too many ghosts in the house. Too many, too many, too much burden leh, of the past.
B: So she wants to change lah.
","[""leh33"", ""lah51""]",,,4,3,FALSE
"[{'role': 'user', 'content': '\nB: Ha.\nB: Very good.\nB: What did they play?\nA: They played their own music and other people\'s music, lor.\nB: Ya, I saw a rock band one night.\nB: Different types, uh.\nA: Yeah, yeah.'}]","
B: What did they play?
A: They played their own music and other people\'s music lor.","[""lor33""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nB: Ya lah, one night I saw a rock band.\nB: Different different types leh.\nA: Yeah yeah.\nA: Like those ones that I was playing on the CD that night lor.\nB: Uhm, but no got Oriental music leh.\nA: No no.\nB: Uhm.'}]","
B: Ya lah, one night I saw a rock band.
A: Like those ones that I was playing on the CD that night lor.
B: Yeah, but don\'t have Oriental music leh.
","[""lor33"", ""leh33""]",,,5,4,FALSE
"[{'role': 'user', 'content': '\nA: Ya, I think it\'s fun.\nA: There\'s a lot of fun, there\'s a lot of fun.\nB: Uhm.\nA: Very good lah.\nB: So the people who were trained are youngsters.\nA: Got some ang mohs.\nB: Got a lot of kwai lo, uh.'}]","
A: Ya, I think it\'s fun.
A: There\'s a lot of fun, there\'s a lot of fun.
B: Uhm.
A: Very good lah.","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nA: Eh, no lah, there are more locals than ang mos.\nB: Huh?\nA: Then got some very yuppie types, you know? Followed by parents bringing their kiddies along.\nB: Kiddies?\nA: Ya, lor.'}]","
B: Were there many tourists at Universal Studios Singapore?
A: No leh, there are more locals than ang mos.
B: Huh? Really?
A: Then got families, you know? Followed by parents bringing their kids along.
B: Kiddies?
A: Ya, lor.","[""leh33"", ""lor33""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nA: Eh, some of the plays are marked with an asterisk.\nB: Ah.\nA: Then they say these plays contain strong language and adult abuse. So to warn you lah, don\'t bring your children to watch these kinds of stuff.\nB: *laughs*\nB: Ya.'}]","
A: Eh, some of the plays are marked with an asterisk.
B: Ah.
A: Then they say these plays contain strong language and adult abuse. So to warn you lah, don\'t bring your children to watch these kinds of stuff.","[""lah51""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nA: The third, what, fourteen or something?\nB: But it clashes with the Film Fest, isn\'t it?\nA: Yeah, everything clashes with the Film Fest.\nA: Yeah, yeah, everything clashes with the Film Fest lah.\nA: Then just before the Film Fest lah.\nB: Uhm.\nA: At that European Community Film Fest. (Note: I\'m assuming ""European Community Film Fes"" is meant to be ""European Community Film Festival"".)'}]","
A: The third, what, fourteen or something?
B: But it clashes with the Film Fest, isn\'t it?
A: Yeah, everything clashes with the Film Fest.
A: Yeah, yeah, everything clashes with the Film Fest lah.
A: Then just before the Film Fest lah.","[""lah21"", ""lah51""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nB: Eh, so it really clashes ah?\nA: Uhm.\nB: I don\'t know why they don\'t space it out properly ah?\nA: Ya, don\'t know leh.\nB: Uhm.\nA: Got a lot of explanations, then June got Arts Fest.'}]","

B: I don\'t know why they don\'t space the events out properly, there are a lot of timetable clashes
A: Ya, don\'t know leh.","[""leh33""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nA: ""Eh, there\'s a lot of explanations, you know? And all that.""\n\nB: ""Ya, June got Arts Fest. Wow, this year got so many festivals lah!""\n\nB: ""Tiring, you know? Hor...""\n\nA: ""Ya, sometimes. But okay lah. I mean, it\'s probably the same crowd who go to Film Fest and Arts Fest.""'}]","
A: ""There\'s a lot of explanations, you know? And all that.""

B: ""Ya, June got Arts Fest. This year got so many festivals!""

A: ""Ya, sometimes a bit tiring. But okay lah. I enjoy festivals overall.""","[""lah21""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nD: Oh, I see.\nC: Did he invite all the branch people?\nD: No, I\'m not so sure who he invited.\nC: I think he should, lah.\nD: Uhm...\nC: Because usually for weddings, for church weddings, the person can invite many people.\nD: Oh, you mean the whole company, ah?'}]","
D: Oh, I see.
C: Did he invite all the branch people?
D: No, I\'m not so sure who he invited.
C: I think he should, lah.
D: Uhm...
C: Because usually for weddings, for church weddings, the person can invite many people.
D: Oh, you mean the whole company, ah?","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nD: ""Your relatives and your church friends.""\nD: ""Your church friends will take up maybe hundred over.""\nC: ""But if the church is big enough, it can include many people.""\nD: ""No lah, normally the church size is about a big one, could be.""\nC: ""A hundred, hundred?""\nD: ""Can can can take a thousand. Can take two thousand.""'}]","
D: ""Your relatives and your church friends.""
D: ""Your church friends will take up maybe hundred over.""
C: ""But if the church is big enough, it can include many people.""
D: ""No lah, normally the church size is about a big one, could be.""
C: ""A hundred, hundred?""
D: ""Can can can take a thousand. Can take two thousand.""","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nC: So, you still jog in MacRitchie these days?\nD: MacRitchie, about once a fortnight. But last week, I didn\'t go. Once a fortnight lah.\nC: What are you going to do tomorrow evening?\nD: Tomorrow evening.'}]","
C: So, you still jog in MacRitchie these days?
D: MacRitchie, about once a fortnight. But last week, I didn\'t go. Once a fortnight lah.
C: What are you going to do tomorrow evening?
D: Tomorrow evening.","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nD: Tomorrow evening lah.\nD: There\'s a talk at the Singapore Indoor Stadium, you know?\nC: Eh, you going for the basketball tournament or not?\nD: Uhm, I think cannot lah.\nD: Not enough time because the basketball tournament will only finish at seven thirty.\nC: So then, you sure got time for the talk ah?\nD: Anyway, I am going for the talk lah.'}]","
D: There\'s a talk at the Singapore Indoor Stadium, you know?
C: Eh, you going for the basketball tournament or not?
D: Uhm, I think cannot lah.
D: Not enough time because the basketball tournament will only finish at seven thirty.
C: So then, you sure got time for the talk ah?
D: Anyway, I am going for the talk lah.","[""lah21"", ""lah21""]",,,4,3,FALSE
"[{'role': 'user', 'content': '\nC: Eh, I don\'t need that lah.\nD: Aiyo, are you a member of the SDU or not?\nC: I thought I have already replied you about this question leh.\nD: Oh, okay lah, so never mind then.\nC: Aiyo, you so forgetful or what?\nD: Eh, uhm...'}]","
D: Here is a free gift, take it!
C: You're so kind, but no need lah.
","[""lah24""]",,,4,3,FALSE
"[{'role': 'user', 'content': '\nD: Eh, one of my former campus friends.\nD: Because he wants to join some of the activities, but he wants some company.\nC: So, have you applied?\nD: Not yet lah.\nD: It\'s (unclear word).\nC: It\'s very near.\nC: You can go to the place where you can get the application form. It\'s very near this place, ah.'}]","
D: Eh, one of my former campus friends.
D: Because he wants to join some of the activities, but he wants some company.
C: So, have you applied?
D: Not yet lah.","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nD: Hong Kong, no I am not also.\nC: So, have you planned where to go?\nC: I mean specifically, where you tour around in Hong Kong?\nD: Roughly lah, I got some advice from my friend.\nD: They pass me some guide books to take a look.\nC: Why don\'t you join the tour group?\nD: Uhm, tour group may be possible lah, but then we\'re thinking the dates may be a bit of a problem.'}]","
D: Hong Kong, no I am not also.
C: So, have you planned where to go?
C: I mean specifically, where you tour around in Hong Kong?
D: Roughly lah, I got some advice from my friend.
D: They pass me some guide books to take a look.
C: Why don\'t you join the tour group?
D: Uhm, tour group may be possible lah, but then we\'re thinking the dates may be a bit of a problem.","[""lah21"", ""lah51""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nB: Eh, actually not bad this space.\nB: I think he not used to work in black box situation, so don\'t like the substitution also.\nA: Ya lor.\nA: Don\'t know lah, whatever.\nB: Because I think got show him some of the video tapes we done or show some substitution also.\nA: Ya lor, you know already, we should show him video tape.\nA: I go get already.'}]","
B: Eh, actually not bad this space.
B: I think he not used to work in black box situation, so don\'t like the substitution also.
A: Ya lor.
A: Don\'t know lah, whatever.
B: Because I think got show him some of the video tapes we done or show some substitution also.
A: Ya lor, you know already, we should show him video tape.
A: I go get already.","[""lor33"", ""lah21"", ""lor33""]",,,4,3,FALSE
"[{'role': 'user', 'content': '\nB: Eh but because got my concern leh, I think he should change his mind about the Substation.\n\nA: Well, I don\'t want to participate in any thing lah. Change mind my business also not.\n\nB: Never mind lah, we just show him a range of tapes from the Drama Centre ones as well as the Substation ones lor.\n\nA: Okay lah.\n\nB: Like that right or not?\n\nA: Ya lah.'}]","
B: Eh but because got my concern leh, I think he should change his mind about the Substation.

A: Well, I don\'t want to participate in any thing lah. Change mind my business also not.

B: Never mind lah, we just show him a range of tapes from the Drama Centre ones as well as the Substation ones lor.

A: Okay lah.

B: Like that right or not?

A: Ya lah.","[""leh33"", ""lah21"", ""lah21"", ""lor33"", ""lah51"", ""lah51""]",,,7,6,FALSE
"[{'role': 'user', 'content': '\nA: Well, I don\'t want to participate in any.\nA: Change mind leh, my word changing word.\nB: No lah, we just show, we just give him a range of tapes from the Drama Centre ones as well as the Substation ones lah.\nA: Okay lah.\nB: Right or not?\nA: Ya.\nB: And then he can have a look at them and see whether that a good idea or not.'}]","
A: Well, I don\'t want to participate in any. Change his mind leh.
B: No lah, we just show, we just give him a range of tapes from the Drama Centre ones as well as the Substation ones lah.
A: Okay lah.
B: Right or not?
A: Ya.
B: And then he can have a look at them and see whether that a good idea or not.","[""leh33"", ""lah21"", ""lah51"", ""lah51""]",,,5,4,FALSE
"[{'role': 'user', 'content': '\nA: Eh, you sure you okay? You ask, you ask her to come here.\nB: Yah lor, I already ask her to come here.\nA: And then?\nB: And then we see how lah. She\'s supposed to buy two plants for me, you see. I\'m gonna wipe my front lights, they\'re missing.'}]","
A: Eh, you sure you okay? You ask, you ask her to come here.
B: Yah lor, I already ask her to come here.
A: And then?
B: And then we see how lah. She\'s supposed to buy two plants for me, you see. I\'m gonna wipe my front lights, they\'re missing.","[""lor33"", ""lah51""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nA: Eh, because of Dickie, she come here already leh.\nB: Ta pau or not?\nA: Yaya, never mind what she buys, just come liao.\nB: No lah, no need lah.\nA: Aiyah, should we call her ask her to buy something and come?\nB: No lah, no need lah.'}]","

A: Should we call her ask her to buy something and come?
B: No lah, no need lah.","[""lah21"", ""lah21""]",,,6,5,FALSE
"[{'role': 'user', 'content': '\nB: Then can share cab lah. Or do you mean words like take MRT and walk?\nA: I\'ll be going to two places.\nB: Call me lah after you go to the doctor. You\'re going to Parklane, right?\nA: Ya.\nB: After you go there, you\'ll...'}]","
B: Then can share cab lah. Or do you mean you going to take MRT and walk?
A: I\'ll be going to two places.
B: Call me lah after you go to the doctor.","[""lah51"", ""lah51""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nB: ""Eh, no need to call him first, see whether he got time for you lah. If not, he got too many appointments already.\n\nA: ""Ya lah, okay.\n\nB: ""Then got problem what.\n\nB: ""Then I wait for you at Skoob Books later, you call me when you finish or what.\n\nA: ""Ya lah, okay.\n\nA: ""But then I also cannot tahan already, never going to get my things done.""'}]","
B: ""Eh, no need to call him first, see whether he got time for you lah. If not, he got too many appointments already.

A: ""Ya lah, okay.

B: ""Then got problem what.

B: ""Then I wait for you at Skoob Books later, you call me when you finish or what.

A: ""Ya lah, okay.""","[""lah21"", ""lah51"", ""lah51""]",,,4,3,FALSE
"[{'role': 'user', 'content': '\nA: Ya.\nB: So, I said if the direction is good and the cast is good, then at least we can say, ""Ah, okay, it\'s the script."" This is the problem, but that\'s constructive, you see. So, ya lah, that\'s why.\nA: So now we just meet someone who is free for two weeks and who is good and who can just do it.\nB: Ya, but that\'s easier said than done.\nA: Tomorrow morning, lah.'}]","
A: Ya.
B: So, I said if the direction is good and the cast is good, then at least we can say, ""Ah, okay, it\'s the script."" This is the problem, but that\'s constructive, you see. So, ya lah, that\'s why.
A: So now we just meet someone who is free for two weeks and who is good and who can just do it.
B: Ya, but that\'s easier said than done.
A: Tomorrow morning, lah.","[""lah51"", ""lah51""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nA: Eh, what\'s happening tomorrow morning?\nA: About just... (unclear word)...\nB: Okay lah, never mind lah. Now I\'m very confused, right? Because it\'s like, do we find someone for her, or is Shoberth doing it or what?\nA: No, she said she\'ll go and talk to Shoberth and Beng Kiang. If Shoberth can\'t do it, then we\'ll find someone lah.\nB: Okay, so... (unclear word)...\nA: I told her, I said I will ask Kah Wai. She said no, it\'s not a role for Kah Wai. I said okay, then we just have to think of someone.\nB: Jowee.'}]","
A: Eh, what\'s happening tomorrow morning?
A: About just... (unclear word)...
B: Okay lah, never mind lah. Now I\'m very confused, right? Because it\'s like, do we find someone for her, or is Shoberth doing it or what?
A: No, she said she\'ll go and talk to Shoberth and Beng Kiang. If Shoberth can\'t do it, then we\'ll find someone lah.
B: Okay, so... (unclear word)...
A: I told her, I said I will ask Kah Wai. She said no, it\'s not a role for Kah Wai. I said okay, then we just have to think of someone.
B: Jowee.","[""lah21"", ""lah21"", ""lah51""]",,,4,3,FALSE
"[{'role': 'user', 'content': '\nB: Jowee.\nA: Uh.\nB: Cos\'.\nA: Ah ya, actually it\'s something Jowee can do seriously. But we have to ask her lah. But I don\'t want, I rather do.\nB: I don\'t want another one of these ""I did you a favor, you owe me one"" things.\nA: Ya ya.\nB: How?'}]","
A: Ah ya, actually it\'s something Jowee can do seriously. But we have to ask her lah. But I don\'t want, I rather do.
B: I don\'t want another one of these ""I did you a favor, you owe me one"" things.
A: Ya ya.
B: How?","[""lah51""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nA: I don\'t know, I\'m not.\nA: It\'s there, it\'s not that I want it, but it\'s like...\n\nB: You, you don\'t really mind, even if...\nA: Ah, I won\'t be awfully upset, lah.\nB: Ya, uhm, ya.\nA: I\'ll just be sick, that\'s all.\nB: So long as you know that it\'s not life or death.'}]","
A: I don\'t know, I\'m not.
A: It\'s there, it\'s not that I want it, but it\'s like...

B: You, you don\'t really mind, even if...
A: Ah, I won\'t be awfully upset, lah.
B: Ya, uhm, ya.
A: I\'ll just be sick, that\'s all.
B: So long as you know that it\'s not life or death.","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nB: Uh huh.\nA: Someone I know is dying, that\'s more painful.\nB: Oh.\nA: But if you are going to die yourself, it\'s okay lah.\nB: Uhm.\nA: It\'s not so bad.\nB: Uhm.'}]","

A: Someone I know is dying, that\'s more painful.
B: Oh.
A: But if you are going to die yourself, it\'s okay lah. It\'s not so bad.
","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nA: Eh, chicken pox. I very sian already because of the marks leave behind. Aiyo, so vain leh.\n\nB: Ya lah, that\'s it lah.\n\nA: Because I so vain, you know?\n\nB: For me, if I die, it\'s like... *tsk* very self-centered. But I don\'t think they can manage without me.'}]","
A: I hate chicken pox. I very sian already because of the marks leave behind. 
B: Aiyo, You are so vain leh. I would be more concerned about shingles.
","[""leh21""]",,,4,3,FALSE
"[{'role': 'user', 'content': '\nA: If I die, tsk aiyah.\nB: Uhm, uhm.\nA: You know I mean?\nA: Okay lah.\nA: Life is okay, you know.\nB: Uhm, uhm.\nA: But I\'m not crazy about life, you know what I mean.'}]","
A: If I die, tsk aiyah. You know I mean?
B: Huh? You don't care?
A: Okay lah. Life is okay, you know. But I\'m not crazy about life, you know what I mean.","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nB: I think ya, okay lah.\nA: A lot of emptiness, although there\'s a lot of fun and meaning.\nB: Uhm.\nA: Meaning in it also, you know? But actually, quite bad lah.\nB: Ya, I don\'t know.'}]","
B: I think ya, okay lah.
A: A lot of emptiness, although there\'s a lot of fun and meaning.
B: Uhm.
A: Meaning in it also, you know? But actually, quite bad lah.
B: Ya, I don\'t know.","[""lah51"", ""lah21""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nB: ""That\'s more painful to me than what I\'m probably experiencing, that\'s how I see it lah.""\nA: ""Ya.""\nB: ""At this point in time lah.""\nA: ""Actually, the pain is not so bad for me, you know.""'}]","
B: ""That\'s more painful to me than what I\'m probably experiencing, that\'s how I see it lah.""
A: ""Ya.""
B: ""At this point in time lah.""
A: ""Actually, the pain is not so bad for me, you know.""","[""lah51"", ""lah51""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nB: Ya, I think so.\nA: I think I\'m very vain leh.\nB: Ya, got.\nA: I hope to live through life classy one lah, you know.\nB: Ya lah, ya lah.'}]","
B: Ya, I think so.
A: I think I\'m very vain leh.
B: Ya, got.
A: I hope to live through life classy one lah, you know.
B: Ya lah, ya lah.","[""leh21"", ""lah51"", ""lah51"", ""lah51""]",,,5,4,FALSE
"[{'role': 'user', 'content': '\nA: So I had to go and see him, ah?\nB: Ya.\nA: Then now I\'m on this medication called Migral. (unclear word)\nB: No lah.\nB: Is it?\nA: It\'s very good. It takes away instantly.'}]","
A: So I had to go and see him, ah?
B: Ya.
A: Then now I\'m on this medication called Migral. You got take before?
B: No lah. How is it?
A: It\'s very good. It takes away instantly.","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nB: Really?\nA: It\'s the rheumatism in the head, you know? After the rain, you might get it.\nB: Uh huh, ""Tao hong"" is something else lah.\nA: Yeah, no. It\'s like, uh, ""Cao Cao"" in Mandarin, right? That Chinese general.\n\n(Note: In this context, ""Tao hong"" refers to a type of traditional Chinese medicine, and ""Cao Cao"" is a famous Chinese general from the Three Kingdoms period.)'}]","
B: Really?
A: It\'s the rheumatism in the head, you know? After the rain, you might get it.
B: Uh huh, ""Tao hong"" is something else lah.
A: Yeah, no. It\'s like, uh, ""Cao Cao"" in Mandarin, right? That Chinese general.","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nB: Oh.\nA: Ya, I remember that story.\nA: So when I have migraine, I\'ll think about ""Tsao Tsao"".\nB: Oh ya lah.\nB: There was this friend of mine who used to go to the doctor and said, ""Oh I have migraine,"" and the doctor said, ""No, you have a headache.""\nB: You know what I mean, ah?\nA: Uhm.'}]","
B: Oh.
A: Ya, I remember that story.
A: So when I have migraine, I\'ll think about ""Tsao Tsao"".
B: Oh ya lah.
B: There was this friend of mine who used to go to the doctor and said, ""Oh I have migraine,"" and the doctor said, ""No, you have a headache.""
B: You know what I mean, ah?
A: Uhm.","[""lah51""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nA: Eh, I must say, these two girls, they brave the embarrassment lah.\nB: Ya lor!\nA: If I\'m the organizer, I will sure be terribly embarrassed.\nB: In fact, they should just call it off lah.\nA: Huh?\nB: They\'re not going to make a profit, you know.'}]","
A: Eh, I must say, these two girls, they brave the embarrassment hor.
B: Ya lor!
A: If I\'m the organizer, I will sure be terribly embarrassed.
B: In fact, they should just call it off lah.
A: Huh?
B: They\'re not going to make a profit, you know.","[""lor33"", ""lah21""]",,,4,3,FALSE
"[{'role': 'user', 'content': '\nA: Huh.\nA: Probably they should.\nB: Because they\'re not going to make a profit, ah?\nA: Now, for me, I don\'t mind lah. But used to (writing) papers.\nB: That\'s why.\nA: I\'ll have to (contact) the lady who helped me, with one of my team members who helped me with some transparencies.\nB: Uhm, uhm.'}]","
A: Huh.
A: Probably they should.
B: Because they\'re not going to make a profit, ah?
A: Now, for me, I don\'t mind lah. But used to (writing) papers.
B: That\'s why.
A: I\'ll have to (contact) the lady who helped me, with one of my team members who helped me with some transparencies.","[""lah51""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nB: It\'s uh, it\'s crazy lah, you know?\nA: No growth already, what.\nA: If got money, can afford lah, then sure why not. If cannot afford, cannot help lah.\nA: If can afford, then I will take out the money. We talking about possible slowdown here, but in the long run, we know it\'s going up also. Once that over-supply taken up, then...\nB: That\'s why...'}]","
B: It\'s uh, it\'s crazy lah, you know?
A: No growth already, what.
A: If got money, can afford lah, then sure why not. If cannot afford, cannot help lah.
A: If can afford, then I will take out the money. We talking about possible slowdown here, but in the long run, we know it\'s going up also. Once that over-supply taken up, then...
B: That\'s why...","[""lah21"", ""lah51"", ""lah51""]",,,4,3,FALSE
"[{'role': 'user', 'content': '\nA: If I can afford and I can take out the money, I will. Because while we talk about possible slowdown, uh...\nA: But uh, in the longer term, we know it\'s going up also, once that over-supply is taken up.\n\nB: That\'s why...\nB: But I still think that this slowdown will come, lah.\n\nA: It will, lah.\nA: It will, of course. The question is the effect.'}]","
B: But I still think that this slowdown will come, lah.
A: It will, lah.
A: It will, of course. The question is the effect.","[""lah21"", ""lah51""]",,,3,2,FALSE
