0,num_singlish,output
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: He was explaining it to me.\nA: So, I...\nB: Ok.\nA: You know, he was telling you exactly what they felt lah.\nA: So, uhm, they got so scared.\nA: It\'s coming near the eyes, you know, like...\nB: Ya.'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: Piercing.\nA: Ya lah.\nA: You know meh?\nA: So they were like, running lor.\nA: Running for their lives, you know?\nA: Running, looking behind, running.\nA: Then once they pass through, they came out from some kind of gate.'}]",3,"['leh', ' lah', 'lor.']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: And then, once they tahan (persevere) the word, they came out from some kind of gate leh.\nA: Ya.\nB: It\'s the area leh.\nA: You know, it\'s the main road lah. Gate.\nB: Uhm.\nA: They came out, right out.'}]",4,"['leh', 'leh', 'leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Sitting at the gate.\nA: (Unclear word.)\nB: They don\'t know him, right?\nA: They don\'t know him lah, you know.\nA: They, they came.\nA: They saw this old man.\nA: So they came already.'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: First question, you know?\nA: Did you see the cat?\nA: Then the fellas were like, ""They were looking at him and thinking, \'How did he know?\'""\nA: And they were saying they were trying to, like, get away lah, you know?\n\nB: Uhm.\nA: <unclear word> you know.\nA: It\'s like ""olungaa sollaley"" didn\'t say properly, you know.'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Eh, you know lah, like they, they are not saying the subject, right?\nB: Better avoid the subject lah.\nA: Ya lor.\nA: Better avoid the subject lah, don\'t want to confirm one.\nA: He just keep asking and asking, you should have seen the cat already.'}]",5,"['leh', ' lah', ' lah', 'lor.', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: After... after, like, which word?\nB: Was it past the cat again? Were they?\nA: No no no no no.\nA: They went along the main road lah.\nA: Along the main road... like, cars were passing by, you know?\nB: Uhm.'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: So, they were walking very fast, it seems.\nA: Then, they (unclear word).\nB: Where were they ah?\nA: They crossed over, lah.\nA: They quickly crossed the... (unclear).\nB: Ok.\nB: Where were they headed this time?'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Back home, I mean yeah.\nB: To the shop.\nA: I don\'t know lah.\nA: I think so, you know?\nA: Ya, ya.'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Name innaikku vidurae maathiri illae, we can\'t escape from it today.\nA: They thought that that\'s it lah, for them.\nB: Uhm.\nA: Then they were trying to avoid lah, you know?\nA: Avoid the woman, like walk straight past her lah.\nB: Ya.\nA: You know lah, that kind of thing.'}]",5,"['leh', ' lah', ' lah', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Avoid the woman, like walk straight on.\nB: Ya.\nA: You know that kind of thing.\nA: Then it seems the woman is an Indian woman leh.\nA: Eh, thambi seyreengae, what are you doing, boy?\nA: You know, just ask lah.\nB: <{> <[> <unclear word> </[>'}]",3,"['leh', 'leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: She asked like that, it seems.\nB: What word?\nA: You know, you know, like...\nA: Ya lah, you know.\nA: So they were like, don\'t know what to say or what...\nB: Plus, she\'s wearing white.\nA: Ah, ya, you know.'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: These guys.\nB: Fainted ah? Really ah?\nA: Lah...\nA: They were like...\nB: Ya ya.\nA: Quickly flagged another cab.'}]",1,['leh']
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: They couldn\'t believe that they had really seen such a thing leh.\nB: But the lady, you know?\nA: She experienced such a thing. Really lah.\nA: The lady is a real lady, you know?\nB: <unclear> word </unclear>. Thank God.\nA: Thank God, you know.'}]",3,"['leh', 'leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: Appa, what\'s that word then what?\nA: Exactly.\nA: So scary leh, you know?\nA: But it\'s not exactly there lah.\nA: But the place itself is quite eerie what, right?\nB: Yeah, because it\'s a forest.'}]",3,"['leh', 'leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: Ya, because got <unclear> word </unclear> forest.\nA: <unclear> Word </unclear>.\nA: Ya, forest.\nA: But you can go there, like eight nine o\'clock is fine lah.'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nC: ""Eh, you have one own email something is it?""\nA: ""Eh, cannot get through leh.""\nA: ""<unclear word>""\nC: ""Then you can make your own what?""'}]",2,"['leh', 'leh']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: I\'ve been using it.\nC: What word?\nA: No no no, not that one. My home internet is not working lah.\nA: Yeah, but I\'m thinking. Ya because this one only has three megabytes, not enough memory.\nC: Oh, word.'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nC: ""Eh, I also wake up at six o\'clock, I tell you.""\n\nD: ""You all wake up at 7:30.""\n\nC: ""Seven.""\n\nA: ""Seven, okay lah.""\n\nA: ""I start work.""\n\nC: ""No need seven o\'clock.""\n\nA: ""So you wake up at 6:30?""'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nC: Sorry, my brother (in the afternoon).\nC: I can hear my parents are out at about...\nD: Because we\'re not at home.\nA: Ya lah.\nA: I mean...\nB: What\'s happening this week?\nD: Lucky you, meh.'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nC: ""What?""\nA: ""Irritate.""\nA: ""Ya.""\nA: ""Okay lah.""\nA: ""I was very happy because I have three sisters myself.""\nC: ""Okay.""\nA: ""Thought you know this going to be a perfect flight home.""\n\nCleaned Output:\nC: ""What?""\nA: ""I feel annoyed.""\nA: ""Yes.""\nA: ""Alright lah.""\nA: ""I was very happy because I have three sisters.""\nC: ""Okay.""\nA: ""I thought you knew this would be a perfect flight home.""'}]",3,"['leh', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Well, I sometimes thought, ""Wah, it was just a bad time leh.""\nA: Looking at me, okay? She was walking around.\nA: I don\'t know, is she looking at me or just walking around ah?\nA: Then she saw me.\nA: After that, she sat down and started talking non-stop.\nA: Later on, her mother sat down with me.'}]",2,"['leh', 'leh']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nD: Oh no...\n\nA: And then, after that, she got off at Bangkok. At Bangkok, there were a lot of people coming in, you see. Although there was nobody sitting with me, it was noisier and all that. It was just okay lah. Then, there was also this drunken man behind me who slumped over...\n\nWhen they were supposed to land, they carried him, carried him, put the belt on him. He was so slumped over, like he was dead drunk.'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: ""Right?""\n\nD: ""When you graduate with a diploma, not much to get lah. More marketable with a diploma.""\n\nA: ""Ya.""\n\nB: ""It\'s quite long to get a job.""\n\nA: ""August so it was July.""'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: So you try call as many as possible lor, see how.\n\nC: I don\'t know what company is it. Can\'t be bothered. The company was good, just take 20% of... (unclear word).\n\nA: For the first month lah.\n\nC: Ya, for just get my facts... (unclear word).\n\nA: But for the first month only lah.\n\nD: Whoever... (unclear word) they will pay them.'}]",4,"['leh', 'lor,', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nC: The company was good, just take 20% of the commission.\nA: For the first month lah.\nC: Ya, for the first month only.\nD: Whoever they are, they will pay them.\nC: My company will pay them.\nD: Ya, that\'s why.\n\n(Note: I have added punctuation and removed some repeated words while trying to retain the original Singlish syntax.)'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nC: ""Money, money, money.""\nD: ""Money, money, money.""\n\nA: ""The money and the idea of working somehow... to me, you see. So in that sense lah.""\n\nC: ""Then my job, I would have left it for an immigration job if it didn\'t pay well in English.""\n\nA: ""You would have gotten the immigration job.""\n\nC: ""I got it.""'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: MSA.\nC: Ya, I got this *unclear* word *unclear* stupid job leh.\nB: But the turnover very high what.\nA: No lah, don\'t like that one. I think you\'re having it lah.\nA: You\'re having it quite good now you see, hor?\nC: Ya lah, can already.'}]",5,"['leh', 'leh', ' lah', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: No lah.\nA: But I think you\'re having it.\nA: You\'re having it quite good now, you see.\nC: Ya lah, that\'s true.\nE: Have what?\nF: What\'s that?'}]",3,"['leh', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nC: ""That\'s true.""\nE: ""Have what?""\nF: ""What\'s that?""\nE: ""No lah, don\'t have anything under the table.""\nF: ""*laughter*""\nG: ""Ya, it\'s recording our voice.""'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nF: So this one must be the boy, okay?\nE: Hopefully, expected.\nF: Ah, your niece has come back already leh. Is it Evelyn or Roslyn?\nF: Yeah, I\'ve met her once.\nH: It\'s at Tampines, ah?'}]",2,"['leh', 'leh']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nE: Eh, I don\'t know, I think I know you.\nE: Roslyn, ah?\nE: You came back already ah?\nE: Because total change lah.\nE: Last time, Evelyn more skinny right?\n\nI: Evelyn, ah?\nI: Ya.'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nE: Ya, ya. Evelyn is more skinny. She wasn\'t like that before lah.\nB: Ya ya, she\'s always been on the plump side.\nG: Ah but she\'s... more plump now than she was previously. I dare not tell her in front of her, you know lah... Wah, I say cannot, cannot.\nE: But she\'s very tall, you know.'}]",3,"['leh', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nE: Evelyn, more skinny leh.\nE: She wasn\'t like that before lah.\nB: Ya lor, she always on the plump side one.\nG: Ah but now, she more plump than before. I daren\'t tell her in front of her, you know lah... Wah, I say cannot cannot.\nE: But Evelyn very tall what, you know?\nF: Uh uh, no lah! Evelyn was slim one.'}]",6,"['leh', 'leh', ' lah', 'lor,', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nH: Like, her size is it?\nG: Evelyn didn\'t go overseas, right?\nF: No.\nE: NUS lah, Evelyn just finished her... finals.\nF: Hey, hi Shufen.\nJ: Hello, hi, all.\nE: Okay, pass the message to Mr Mak. Ah, my neighbor. Another time again. Broad daylight, you know. Eleven-eleven something on the Monday, ah.'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nF: Eh, what\'s the problem?\nE: Don\'t know lah. This time we keep quiet, nothing happened. Then, ang mo kwa (feel angry) with us... Wah, biang biang biang biang biang!\nG: Wah, you all hear ah?\nF: We were inside the house lah...\nE: What for? Don\'t want to get involved already lah! Don\'t know why should you be bothered.\nF: Later, two hours later, I ask my neighbor, ""Did you do anything?"" ""Nothing.""\nG: I think it\'s internal one lah. Husband and wife sio meh.'}]",5,"['leh', ' lah', ' lah', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nE: Don\'t know leh, this time we keep quiet, nothing happened. Then, ang mo (Caucasian) was with us... wah... biang biang biang biang biang.\n\nG: Wah, you all hear ah?\n\nF: We were inside the house lah...\n\nE: Don\'t know what. Don\'t want to get involved leh. Don\'t know why should you be bothered.\n\nF: Later, two hours later, I asked my neighbor, ""Did you do anything?"" ""Nothing.""\n\nG: I think it\'s internal leh, husband and wife only.\n\nH: Buay tahan! (Cannot stand it!)'}]",5,"['leh', 'leh', ' lah', 'leh', 'leh']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: So should I tell her that you might do when you\'re slightly?\nB: No, I don\'t think you need to tell her that.\nB: She doesn\'t know lah.\nA: So sorry, well I\'ll just say that umm...that we left lah.\nA: Should I tell her that we are currently revising?\nA: That\'s not necessary, is it right?\nB: Uhm, I mean because it doesn\'t concern her. She\'s already said here that she doesn\'t want her paper to be given the larger papers went in, right?'}]",3,"['leh', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Eh, I know if I don\'t get it done, we\'ve had it.\nB: I think we\'ll try to do it by December lah.\nB: Then, which one is given by word or the other?\nA: This one is easier lah, ah.\nB: Sure, but they don\'t want it already, so that\'s more or less settled. It will be at the center.\nB: This one you know, that uhm...\nA: I think it\'s safer to do the other one first because then at least I know what\'s ready, can ah?'}]",3,"['leh', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: *laughs*\n\nA: You say what now ah?\nA: You say or I say ah?\nA: Okay lah, you say lah.\n\nB: Okay lah.\n\nB: So hor, today what time you going to cut your hair?\n\nA: I thought it\'s five o\'clock.'}]",4,"['leh', ' lah', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Eh, you say what now ah?\nA: Then, you say or I say ah?\nA: Okay lah, you say lah.\n\nB: Okay lah.\n\nB: So, eh, today what time you going to cut your hair?\n\nA: I thought got book five o\'clock.\n\nB: Okay.'}]",4,"['leh', ' lah', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Eh, no I don\'t think I should go with you. Then I mean, you can do all by yourself lah.\n\nB: No lah, it\'s okay because there are three of them there, you see? Three men sitting there, ya.'}]",3,"['leh', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: ""Eh, three of them sitting there, ya.""\n\nA: ""All handsome or not?""\n\nB: ""One sitting down. Uhm, I don\'t know, maybe they change shift. But last time, not bad lah.""\n\nA: ""Wah, not bad.""\n\nB: ""Then, if we have time, we can go to the Telok Ayer street market, ya.""\n\nA: ""Hey, ya, you know what he said last night?""'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Eh, I don\'t care lah. Let\'s go have it.\nA: Ya, I thought of having it today.\nB: Okay lah.\nA: And it\'s only two dollars or three dollars, you know?\nB: Then we can have dinner there.\nA: Eh, is it okay?'}]",3,"['leh', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Ya ya, we can do also lah.\nB: Ya, hor.\nA: But aiya, I\'m gonna mark already.\nB: Ya okay lah, never mind leh. I I...\nA: You\'re gonna mark for me ah?\nB: I sit down and keep you company, hor.\nA: Aiyo, don\'t like that lah!'}]",5,"['leh', ' lah', ' lah', 'leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: No, I can\'t.\nB: Because got my class, you see.\nB: Oh please.\nA: Huh, okay lah.\nA: I\'ll watch it, if got nothing better to do.\nB: Ya, okay. He\'s very cute, lah.'}]",3,"['leh', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Huh, okay lah. I\'ll watch it, if there\'s nothing better to do.\nB: Ya, okay. He\'s very cute lah.\nA: No way. Okay lah, so I shall watch it. Tonight is uhm, Women\'s Choice.'}]",4,"['leh', ' lah', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: ""If there\'s nothing better to do.""\nB: ""Ya lah, he\'s very cute.""\nA: ""No way.""\nA: ""Okay lah, so I shall watch it.""\nA: ""\'A\' tonight is... uhm, Women\'s Choice.""\nA: ""Must watch, I don\'t know what the...""\nB: ""Ha.""'}]",3,"['leh', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Suriya, ah?\nA: Oops.\nA: Ya lah, don\'t know leh.\nA: I think I think...\nB: Okay lah, let\'s see later.\nA: Yah lor, more about what we going to do after the trip, right? After we\'ve done with it.'}]",5,"['leh', ' lah', 'leh', ' lah', 'lor,']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Ya lah,\nB: I wish we could stay longer.\nB: That\'s the problem when you have so many things to do.\nA: Bo jio leh.\nB: Oops, no money.\nA: No, ya, the problem is not the leave.\nA: Yesterday, you know, uhm, Annet, Annet, Kath, and she goes...'}]",3,"['leh', ' lah', 'leh']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: You know, you can share food and get to know them. Who knows what might happen?\nA: Ya, true lah.\nB: Ya, ya.\nB: So, we need to work it out lah. Train or car?\nA: Ya, but I think the good thing about the car is you know, you just have your bags in your car and your stuff. You know, everything is with you. You don\'t need to worry about anything else.'}]",3,"['leh', ' lah', ' lah']"
